date,hour,count
2019/5/27,12,6298
2019/5/27,13,6567
2019/5/27,14,6957
2019/5/27,15,7229
2019/5/27,16,7409
2019/5/27,17,7563
2019/5/27,18,7930
2019/5/27,19,7395
2019/5/27,20,6274
2019/5/27,21,6854
2019/5/27,22,5132
2019/5/27,23,3394
2019/5/28,0,1630
2019/5/28,1,1040
2019/5/28,2,630
2019/5/28,3,380
2019/5/28,4,464
2019/5/28,5,1410
2019/5/28,6,4505
2019/5/28,7,8626
2019/5/28,8,10251
2019/5/28,9,9766
2019/5/28,10,9805
2019/5/28,11,10560
2019/5/28,12,9335
2019/5/28,13,9330
2019/5/28,14,9960
2019/5/28,15,10684
2019/5/28,16,9383
2019/5/28,17,11032
2019/5/28,18,12676
2019/5/28,19,11268
2019/5/28,20,11049
2019/5/28,21,11648
2019/5/28,22,8039
2019/5/28,23,4333
2019/5/29,0,2448
2019/5/29,1,1394
2019/5/29,2,836
2019/5/29,3,567
2019/5/29,4,540
2019/5/29,5,1585
2019/5/29,6,4748
2019/5/29,7,9265
2019/5/29,8,11184
2019/5/29,9,10454
2019/5/29,10,9972
2019/5/29,11,9940
2019/5/29,12,10465
2019/5/29,13,10356
2019/5/29,14,10487
2019/5/29,15,10698
2019/5/29,16,10338
2019/5/29,17,12963
2019/5/29,18,14335
2019/5/29,19,13176
2019/5/29,20,10774
2019/5/29,21,11703
2019/5/29,22,9909
2019/5/29,23,6539
2019/5/30,0,3521
2019/5/30,1,1934
2019/5/30,2,1158
2019/5/30,3,777
2019/5/30,4,709
2019/5/30,5,1613
2019/5/30,6,4842
2019/5/30,7,9518
2019/5/30,8,11782
2019/5/30,9,11139
2019/5/30,10,10074
2019/5/30,11,9929
2019/5/30,12,10327
2019/5/30,13,10316
2019/5/30,14,11166
2019/5/30,15,10822
2019/5/30,16,9719
2019/5/30,17,13198
2019/5/30,18,14867
2019/5/30,19,13094
2019/5/30,20,11944
2019/5/30,21,12148
2019/5/30,22,10872
2019/5/30,23,8108
2019/5/31,0,5351
2019/5/31,1,2833
2019/5/31,2,1765
2019/5/31,3,1083
2019/5/31,4,921
2019/5/31,5,1618
2019/5/31,6,4519
2019/5/31,7,8544
2019/5/31,8,10789
2019/5/31,9,10514
2019/5/31,10,9761
2019/5/31,11,9924
2019/5/31,12,9974
2019/5/31,13,9801
2019/5/31,14,10874
2019/5/31,15,10793
2019/5/31,16,9705
2019/5/31,17,11710
2019/5/31,18,13613
2019/5/31,19,13314
2019/5/31,20,10976
2019/5/31,21,11384
2019/5/31,22,11910
2019/5/31,23,10454
2019/6/1,0,9013
2019/6/1,1,6890
2019/6/1,2,5011
2019/6/1,3,3352
2019/6/1,4,2048
2019/6/1,5,1034
2019/6/1,6,1719
2019/6/1,7,3209
2019/6/1,8,5192
2019/6/1,9,7671
2019/6/1,10,9003
2019/6/1,11,10134
2019/6/1,12,11166
2019/6/1,13,11736
2019/6/1,14,11450
2019/6/1,15,10727
2019/6/1,16,10496
2019/6/1,17,11663
2019/6/1,18,12077
2019/6/1,19,11544
2019/6/1,20,9260
2019/6/1,21,9665
2019/6/1,22,11145
2019/6/1,23,11391
2019/6/2,0,9537
2019/6/2,1,7542
2019/6/2,2,5606
2019/6/2,3,3811
2019/6/2,4,2096
2019/6/2,5,977
2019/6/2,6,1235
2019/6/2,7,2480
2019/6/2,8,3716
2019/6/2,9,5580
2019/6/2,10,7484
2019/6/2,11,8618
2019/6/2,12,9138
2019/6/2,13,9257
2019/6/2,14,9344
2019/6/2,15,9007
2019/6/2,16,9691
2019/6/2,17,11150
2019/6/2,18,8861
2019/6/2,19,8090
2019/6/2,20,6953
2019/6/2,21,7849
2019/6/2,22,7265
2019/6/2,23,4232
2019/6/3,0,2282
2019/6/3,1,1369
2019/6/3,2,812
2019/6/3,3,525
2019/6/3,4,617
2019/6/3,5,1450
2019/6/3,6,4781
2019/6/3,7,8600
2019/6/3,8,10140
2019/6/3,9,9270
2019/6/3,10,8629
2019/6/3,11,8945
2019/6/3,12,8969
2019/6/3,13,9139
2019/6/3,14,9750
2019/6/3,15,10161
2019/6/3,16,9606
2019/6/3,17,11252
2019/6/3,18,12566
2019/6/3,19,11533
2019/6/3,20,10064
2019/6/3,21,10743
2019/6/3,22,9045
2019/6/3,23,5432
2019/6/4,0,3086
2019/6/4,1,1527
2019/6/4,2,892
2019/6/4,3,547
2019/6/4,4,613
2019/6/4,5,1562
2019/6/4,6,4720
2019/6/4,7,7742
2019/6/4,8,8877
2019/6/4,9,8811
2019/6/4,10,9004
2019/6/4,11,9217
2019/6/4,12,9644
2019/6/4,13,9626
2019/6/4,14,10083
2019/6/4,15,10461
2019/6/4,16,9888
2019/6/4,17,11454
2019/6/4,18,13152
2019/6/4,19,12438
2019/6/4,20,10811
2019/6/4,21,10508
2019/6/4,22,9044
2019/6/4,23,6836
2019/6/5,0,3859
2019/6/5,1,1979
2019/6/5,2,1148
2019/6/5,3,727
2019/6/5,4,666
2019/6/5,5,1545
2019/6/5,6,5133
2019/6/5,7,9448
2019/6/5,8,11459
2019/6/5,9,10601
2019/6/5,10,10314
2019/6/5,11,10217
2019/6/5,12,10841
2019/6/5,13,10553
2019/6/5,14,11076
2019/6/5,15,11257
2019/6/5,16,9836
2019/6/5,17,11683
2019/6/5,18,13830
2019/6/5,19,13305
2019/6/5,20,12173
2019/6/5,21,12450
2019/6/5,22,11072
2019/6/5,23,7604
2019/6/6,0,4002
2019/6/6,1,2376
2019/6/6,2,1242
2019/6/6,3,814
2019/6/6,4,706
2019/6/6,5,1554
2019/6/6,6,4991
2019/6/6,7,9646
2019/6/6,8,11404
2019/6/6,9,10760
2019/6/6,10,10537
2019/6/6,11,10688
2019/6/6,12,10802
2019/6/6,13,10999
2019/6/6,14,11435
2019/6/6,15,11216
2019/6/6,16,9778
2019/6/6,17,11796
2019/6/6,18,13622
2019/6/6,19,13324
2019/6/6,20,12344
2019/6/6,21,12601
2019/6/6,22,11372
2019/6/6,23,9111
2019/6/7,0,6060
2019/6/7,1,3770
2019/6/7,2,2208
2019/6/7,3,1382
2019/6/7,4,979
2019/6/7,5,1633
2019/6/7,6,4475
2019/6/7,7,8769
2019/6/7,8,10857
2019/6/7,9,9955
2019/6/7,10,9575
2019/6/7,11,10586
2019/6/7,12,9947
2019/6/7,13,9908
2019/6/7,14,10970
2019/6/7,15,10539
2019/6/7,16,9437
2019/6/7,17,11218
2019/6/7,18,12575
2019/6/7,19,12685
2019/6/7,20,10330
2019/6/7,21,10168
2019/6/7,22,10283
2019/6/7,23,9863
2019/6/8,0,8205
2019/6/8,1,6636
2019/6/8,2,5373
2019/6/8,3,3405
2019/6/8,4,1773
2019/6/8,5,855
2019/6/8,6,1696
2019/6/8,7,3426
2019/6/8,8,4635
2019/6/8,9,7181
2019/6/8,10,8399
2019/6/8,11,9192
2019/6/8,12,9663
2019/6/8,13,10123
2019/6/8,14,9584
2019/6/8,15,10089
2019/6/8,16,9798
2019/6/8,17,10432
2019/6/8,18,11037
2019/6/8,19,11560
2019/6/8,20,9741
2019/6/8,21,9803
2019/6/8,22,10686
2019/6/8,23,9942
2019/6/9,0,8462
2019/6/9,1,7129
2019/6/9,2,5590
2019/6/9,3,3828
2019/6/9,4,1984
2019/6/9,5,814
2019/6/9,6,1122
2019/6/9,7,2068
2019/6/9,8,3435
2019/6/9,9,5197
2019/6/9,10,6759
2019/6/9,11,7523
2019/6/9,12,8178
2019/6/9,13,8121
2019/6/9,14,8003
2019/6/9,15,7970
2019/6/9,16,8035
2019/6/9,17,8444
2019/6/9,18,8866
2019/6/9,19,7728
2019/6/9,20,7069
2019/6/9,21,6908
2019/6/9,22,5441
2019/6/9,23,4260
2019/6/10,0,2349
2019/6/10,1,1645
2019/6/10,2,1036
2019/6/10,3,595
2019/6/10,4,660
2019/6/10,5,1519
2019/6/10,6,4631
2019/6/10,7,8112
2019/6/10,8,11046
2019/6/10,9,9537
2019/6/10,10,8801
2019/6/10,11,10342
2019/6/10,12,10218
2019/6/10,13,10135
2019/6/10,14,10768
2019/6/10,15,9683
2019/6/10,16,8510
2019/6/10,17,10478
2019/6/10,18,11993
2019/6/10,19,10615
2019/6/10,20,9399
2019/6/10,21,9597
2019/6/10,22,7320
2019/6/10,23,4565
2019/6/11,0,2733
2019/6/11,1,1382
2019/6/11,2,785
2019/6/11,3,531
2019/6/11,4,549
2019/6/11,5,1926
2019/6/11,6,5153
2019/6/11,7,9242
2019/6/11,8,11295
2019/6/11,9,10603
2019/6/11,10,9897
2019/6/11,11,9707
2019/6/11,12,10027
2019/6/11,13,9690
2019/6/11,14,10516
2019/6/11,15,10472
2019/6/11,16,9608
2019/6/11,17,10883
2019/6/11,18,12371
2019/6/11,19,12096
2019/6/11,20,11188
2019/6/11,21,12288
2019/6/11,22,10895
2019/6/11,23,6911
2019/6/12,0,3892
2019/6/12,1,1991
2019/6/12,2,1183
2019/6/12,3,689
2019/6/12,4,642
2019/6/12,5,1642
2019/6/12,6,4651
2019/6/12,7,8914
2019/6/12,8,11372
2019/6/12,9,10765
2019/6/12,10,9984
2019/6/12,11,10126
2019/6/12,12,10539
2019/6/12,13,10255
2019/6/12,14,10537
2019/6/12,15,9979
2019/6/12,16,9434
2019/6/12,17,11231
2019/6/12,18,13534
2019/6/12,19,13218
2019/6/12,20,12558
2019/6/12,21,13126
2019/6/12,22,12595
2019/6/12,23,8223
2019/6/13,0,4580
2019/6/13,1,2472
2019/6/13,2,1462
2019/6/13,3,903
2019/6/13,4,762
2019/6/13,5,1596
2019/6/13,6,5084
2019/6/13,7,9773
2019/6/13,8,13012
2019/6/13,9,11830
2019/6/13,10,11081
2019/6/13,11,10601
2019/6/13,12,10612
2019/6/13,13,9647
2019/6/13,14,10278
2019/6/13,15,10564
2019/6/13,16,9457
2019/6/13,17,11540
2019/6/13,18,13679
2019/6/13,19,13214
2019/6/13,20,12067
2019/6/13,21,14309
2019/6/13,22,11708
2019/6/13,23,8647
2019/6/14,0,6606
2019/6/14,1,3485
2019/6/14,2,2191
2019/6/14,3,1252
2019/6/14,4,881
2019/6/14,5,1562
2019/6/14,6,4391
2019/6/14,7,7874
2019/6/14,8,10181
2019/6/14,9,9643
2019/6/14,10,9513
2019/6/14,11,9917
2019/6/14,12,9643
2019/6/14,13,9655
2019/6/14,14,10199
2019/6/14,15,9886
2019/6/14,16,9017
2019/6/14,17,10765
2019/6/14,18,12322
2019/6/14,19,11739
2019/6/14,20,9658
2019/6/14,21,9746
2019/6/14,22,10627
2019/6/14,23,9630
2019/6/15,0,8335
2019/6/15,1,6976
2019/6/15,2,5598
2019/6/15,3,3708
2019/6/15,4,1958
2019/6/15,5,944
2019/6/15,6,1743
2019/6/15,7,3112
2019/6/15,8,4541
2019/6/15,9,6713
2019/6/15,10,8044
2019/6/15,11,8740
2019/6/15,12,9708
2019/6/15,13,9864
2019/6/15,14,9406
2019/6/15,15,9568
2019/6/15,16,9744
2019/6/15,17,10527
2019/6/15,18,10863
2019/6/15,19,10334
2019/6/15,20,8446
2019/6/15,21,8467
2019/6/15,22,9467
2019/6/15,23,9209
2019/6/16,0,7367
2019/6/16,1,6603
2019/6/16,2,5334
2019/6/16,3,3488
2019/6/16,4,1803
2019/6/16,5,788
2019/6/16,6,1101
2019/6/16,7,1728
2019/6/16,8,2978
2019/6/16,9,4697
2019/6/16,10,6626
2019/6/16,11,7747
2019/6/16,12,8755
2019/6/16,13,9959
2019/6/16,14,8298
2019/6/16,15,7865
2019/6/16,16,7788
2019/6/16,17,8359
2019/6/16,18,9584
2019/6/16,19,7592
2019/6/16,20,6888
2019/6/16,21,6856
2019/6/16,22,5459
2019/6/16,23,3540
2019/6/17,0,1913
2019/6/17,1,1220
2019/6/17,2,843
2019/6/17,3,518
2019/6/17,4,585
2019/6/17,5,1525
2019/6/17,6,4574
2019/6/17,7,7596
2019/6/17,8,9910
2019/6/17,9,9422
2019/6/17,10,8596
2019/6/17,11,8734
2019/6/17,12,9097
2019/6/17,13,9285
2019/6/17,14,10068
2019/6/17,15,10289
2019/6/17,16,9172
2019/6/17,17,10269
2019/6/17,18,11917
2019/6/17,19,10732
2019/6/17,20,9632
2019/6/17,21,9449
2019/6/17,22,8052
2019/6/17,23,5006
2019/6/18,0,2658
2019/6/18,1,1443
2019/6/18,2,775
2019/6/18,3,471
2019/6/18,4,512
2019/6/18,5,1536
2019/6/18,6,5312
2019/6/18,7,9816
2019/6/18,8,11376
2019/6/18,9,10724
2019/6/18,10,9726
2019/6/18,11,9636
2019/6/18,12,11816
2019/6/18,13,11740
2019/6/18,14,10944
2019/6/18,15,9975
2019/6/18,16,9081
2019/6/18,17,12102
2019/6/18,18,13702
2019/6/18,19,12277
2019/6/18,20,11055
2019/6/18,21,11660
2019/6/18,22,9668
2019/6/18,23,6281
2019/6/19,0,3444
2019/6/19,1,1843
2019/6/19,2,1076
2019/6/19,3,628
2019/6/19,4,609
2019/6/19,5,1555
2019/6/19,6,4797
2019/6/19,7,8709
2019/6/19,8,11458
2019/6/19,9,11297
2019/6/19,10,9642
2019/6/19,11,10065
2019/6/19,12,9940
2019/6/19,13,10241
2019/6/19,14,10559
2019/6/19,15,10068
2019/6/19,16,9935
2019/6/19,17,10697
2019/6/19,18,13170
2019/6/19,19,13231
2019/6/19,20,11842
2019/6/19,21,11883
2019/6/19,22,10837
2019/6/19,23,7813
2019/6/20,0,4398
2019/6/20,1,2516
2019/6/20,2,1465
2019/6/20,3,959
2019/6/20,4,749
2019/6/20,5,1687
2019/6/20,6,5195
2019/6/20,7,8784
2019/6/20,8,11533
2019/6/20,9,10653
2019/6/20,10,10413
2019/6/20,11,9958
2019/6/20,12,10857
2019/6/20,13,10277
2019/6/20,14,11068
2019/6/20,15,11712
2019/6/20,16,9459
2019/6/20,17,10531
2019/6/20,18,11904
2019/6/20,19,12654
2019/6/20,20,12304
2019/6/20,21,12395
2019/6/20,22,11447
2019/6/20,23,9040
2019/6/21,0,6096
2019/6/21,1,3802
2019/6/21,2,2401
2019/6/21,3,1403
2019/6/21,4,1018
2019/6/21,5,1798
2019/6/21,6,4822
2019/6/21,7,8279
2019/6/21,8,12036
2019/6/21,9,9839
2019/6/21,10,9484
2019/6/21,11,9378
2019/6/21,12,9652
2019/6/21,13,9271
2019/6/21,14,9796
2019/6/21,15,9655
2019/6/21,16,8859
2019/6/21,17,10834
2019/6/21,18,12206
2019/6/21,19,11884
2019/6/21,20,10102
2019/6/21,21,10032
2019/6/21,22,10874
2019/6/21,23,9757
2019/6/22,0,8584
2019/6/22,1,7271
2019/6/22,2,5910
2019/6/22,3,3790
2019/6/22,4,1889
2019/6/22,5,1013
2019/6/22,6,1626
2019/6/22,7,2892
2019/6/22,8,4577
2019/6/22,9,6484
2019/6/22,10,7774
2019/6/22,11,8702
2019/6/22,12,9420
2019/6/22,13,9787
2019/6/22,14,9136
2019/6/22,15,9133
2019/6/22,16,9064
2019/6/22,17,9915
2019/6/22,18,10593
2019/6/22,19,10399
2019/6/22,20,8512
2019/6/22,21,8858
2019/6/22,22,10155
2019/6/22,23,9529
2019/6/23,0,8159
2019/6/23,1,6936
2019/6/23,2,5648
2019/6/23,3,3948
2019/6/23,4,2048
2019/6/23,5,871
2019/6/23,6,1162
2019/6/23,7,2143
2019/6/23,8,3601
2019/6/23,9,5515
2019/6/23,10,6928
2019/6/23,11,7862
2019/6/23,12,8550
2019/6/23,13,8907
2019/6/23,14,9342
2019/6/23,15,8766
2019/6/23,16,8868
2019/6/23,17,9402
2019/6/23,18,9373
2019/6/23,19,8654
2019/6/23,20,7234
2019/6/23,21,7384
2019/6/23,22,6266
2019/6/23,23,4412
2019/6/24,0,2750
2019/6/24,1,1390
2019/6/24,2,841
2019/6/24,3,514
2019/6/24,4,668
2019/6/24,5,1526
2019/6/24,6,4416
2019/6/24,7,7446
2019/6/24,8,9592
2019/6/24,9,9594
2019/6/24,10,8755
2019/6/24,11,8575
2019/6/24,12,9081
2019/6/24,13,9082
2019/6/24,14,9743
2019/6/24,15,9848
2019/6/24,16,9085
2019/6/24,17,10943
2019/6/24,18,12261
2019/6/24,19,11217
2019/6/24,20,9911
2019/6/24,21,9936
2019/6/24,22,8614
2019/6/24,23,5301
2019/6/25,0,2959
2019/6/25,1,1620
2019/6/25,2,832
2019/6/25,3,498
2019/6/25,4,610
2019/6/25,5,1511
2019/6/25,6,5520
2019/6/25,7,9882
2019/6/25,8,10652
2019/6/25,9,10282
2019/6/25,10,9556
2019/6/25,11,9482
2019/6/25,12,9904
2019/6/25,13,10043
2019/6/25,14,10515
2019/6/25,15,10467
2019/6/25,16,9520
2019/6/25,17,11372
2019/6/25,18,13587
2019/6/25,19,12380
2019/6/25,20,11404
2019/6/25,21,12026
2019/6/25,22,10983
2019/6/25,23,6863
2019/6/26,0,3971
2019/6/26,1,2072
2019/6/26,2,1227
2019/6/26,3,758
2019/6/26,4,616
2019/6/26,5,1491
2019/6/26,6,4636
2019/6/26,7,8249
2019/6/26,8,10763
2019/6/26,9,10299
2019/6/26,10,10196
2019/6/26,11,10762
2019/6/26,12,10808
2019/6/26,13,10782
2019/6/26,14,10730
2019/6/26,15,10426
2019/6/26,16,9502
2019/6/26,17,11074
2019/6/26,18,12802
2019/6/26,19,12832
2019/6/26,20,12189
2019/6/26,21,12627
2019/6/26,22,11794
2019/6/26,23,8575
2019/6/27,0,4885
2019/6/27,1,2702
2019/6/27,2,1534
2019/6/27,3,883
2019/6/27,4,776
2019/6/27,5,1608
2019/6/27,6,4455
2019/6/27,7,8000
2019/6/27,8,10795
2019/6/27,9,10741
2019/6/27,10,9971
2019/6/27,11,10368
2019/6/27,12,10527
2019/6/27,13,10487
2019/6/27,14,10530
2019/6/27,15,10091
2019/6/27,16,8983
2019/6/27,17,10608
2019/6/27,18,12645
2019/6/27,19,12594
2019/6/27,20,12353
2019/6/27,21,13058
2019/6/27,22,11976
2019/6/27,23,10186
2019/6/28,0,7173
2019/6/28,1,4441
2019/6/28,2,2773
2019/6/28,3,1582
2019/6/28,4,1204
2019/6/28,5,1687
2019/6/28,6,4232
2019/6/28,7,6838
2019/6/28,8,9406
2019/6/28,9,9462
2019/6/28,10,8992
2019/6/28,11,9352
2019/6/28,12,9871
2019/6/28,13,9817
2019/6/28,14,10001
2019/6/28,15,9312
2019/6/28,16,8403
2019/6/28,17,10443
2019/6/28,18,12246
2019/6/28,19,12201
2019/6/28,20,10159
2019/6/28,21,9889
2019/6/28,22,10746
2019/6/28,23,10705
2019/6/29,0,8979
2019/6/29,1,7647
2019/6/29,2,6358
2019/6/29,3,4095
2019/6/29,4,2342
2019/6/29,5,1122
2019/6/29,6,1786
2019/6/29,7,2697
2019/6/29,8,4010
2019/6/29,9,5697
2019/6/29,10,7285
2019/6/29,11,8513
2019/6/29,12,9578
2019/6/29,13,10043
2019/6/29,14,9425
2019/6/29,15,9452
2019/6/29,16,10201
2019/6/29,17,10627
2019/6/29,18,8746
2019/6/29,19,9092
2019/6/29,20,8013
2019/6/29,21,8339
2019/6/29,22,9612
2019/6/29,23,8941
2019/6/30,0,7927
2019/6/30,1,7050
2019/6/30,2,5911
2019/6/30,3,4431
2019/6/30,4,2574
2019/6/30,5,1206
2019/6/30,6,1466
2019/6/30,7,1880
2019/6/30,8,2761
2019/6/30,9,4266
2019/6/30,10,5682
2019/6/30,11,6059
2019/6/30,12,6356
2019/6/30,13,6215
2019/6/30,14,6564
2019/6/30,15,6286
2019/6/30,16,5631
2019/6/30,17,6102
2019/6/30,18,6547
2019/6/30,19,6061
2019/6/30,20,5633
2019/6/30,21,5841
2019/6/30,22,5435
2019/6/30,23,4594
2019/7/1,0,3433
2019/7/1,1,2498
2019/7/1,2,1668
2019/7/1,3,1079
2019/7/1,4,1036
2019/7/1,5,1579
2019/7/1,6,3873
2019/7/1,7,6165
2019/7/1,8,8124
2019/7/1,9,8000
2019/7/1,10,7456
2019/7/1,11,7598
2019/7/1,12,8167
2019/7/1,13,8197
2019/7/1,14,8560
2019/7/1,15,8420
2019/7/1,16,8126
2019/7/1,17,9271
2019/7/1,18,10299
2019/7/1,19,9412
2019/7/1,20,8197
2019/7/1,21,8083
2019/7/1,22,7013
2019/7/1,23,4453
2019/7/2,0,2627
2019/7/2,1,1493
2019/7/2,2,959
2019/7/2,3,574
2019/7/2,4,570
2019/7/2,5,1364
2019/7/2,6,3822
2019/7/2,7,6333
2019/7/2,8,8407
2019/7/2,9,8517
2019/7/2,10,8129
2019/7/2,11,8209
2019/7/2,12,8997
2019/7/2,13,8833
2019/7/2,14,9335
2019/7/2,15,9017
2019/7/2,16,8272
2019/7/2,17,9976
2019/7/2,18,11312
2019/7/2,19,10069
2019/7/2,20,8932
2019/7/2,21,9930
2019/7/2,22,8433
2019/7/2,23,5522
2019/7/3,0,3213
2019/7/3,1,1970
2019/7/3,2,1074
2019/7/3,3,704
2019/7/3,4,628
2019/7/3,5,1314
2019/7/3,6,3619
2019/7/3,7,5982
2019/7/3,8,8002
2019/7/3,9,8265
2019/7/3,10,7724
2019/7/3,11,7968
2019/7/3,12,8562
2019/7/3,13,9117
2019/7/3,14,9051
2019/7/3,15,8689
2019/7/3,16,7634
2019/7/3,17,7898
2019/7/3,18,8176
2019/7/3,19,7283
2019/7/3,20,6304
2019/7/3,21,6527
2019/7/3,22,6499
2019/7/3,23,5369
2019/7/4,0,4144
2019/7/4,1,3191
2019/7/4,2,2209
2019/7/4,3,1427
2019/7/4,4,940
2019/7/4,5,580
2019/7/4,6,1224
2019/7/4,7,1814
2019/7/4,8,2429
2019/7/4,9,3422
2019/7/4,10,4032
2019/7/4,11,4609
2019/7/4,12,5335
2019/7/4,13,5593
2019/7/4,14,5464
2019/7/4,15,5524
2019/7/4,16,5530
2019/7/4,17,5402
2019/7/4,18,5437
2019/7/4,19,5007
2019/7/4,20,5105
2019/7/4,21,5166
2019/7/4,22,6058
2019/7/4,23,5321
2019/7/5,0,3443
2019/7/5,1,2172
2019/7/5,2,1508
2019/7/5,3,825
2019/7/5,4,618
2019/7/5,5,770
2019/7/5,6,1791
2019/7/5,7,2664
2019/7/5,8,3682
2019/7/5,9,4472
2019/7/5,10,5107
2019/7/5,11,5705
2019/7/5,12,6417
2019/7/5,13,6530
2019/7/5,14,6915
2019/7/5,15,7229
2019/7/5,16,6857
2019/7/5,17,7118
2019/7/5,18,7234
2019/7/5,19,7160
2019/7/5,20,5827
2019/7/5,21,5767
2019/7/5,22,6035
2019/7/5,23,5167
2019/7/6,0,3957
2019/7/6,1,3039
2019/7/6,2,2331
2019/7/6,3,1674
2019/7/6,4,1074
2019/7/6,5,592
2019/7/6,6,1032
2019/7/6,7,1704
2019/7/6,8,2476
2019/7/6,9,4020
2019/7/6,10,6018
2019/7/6,11,7867
2019/7/6,12,7325
2019/7/6,13,8013
2019/7/6,14,7019
2019/7/6,15,7361
2019/7/6,16,6854
2019/7/6,17,7410
2019/7/6,18,8106
2019/7/6,19,8125
2019/7/6,20,5594
2019/7/6,21,5627
2019/7/6,22,6179
2019/7/6,23,6385
2019/7/7,0,4541
2019/7/7,1,3631
2019/7/7,2,3006
2019/7/7,3,1947
2019/7/7,4,1093
2019/7/7,5,595
2019/7/7,6,956
2019/7/7,7,1563
2019/7/7,8,2267
2019/7/7,9,3533
2019/7/7,10,5291
2019/7/7,11,5774
2019/7/7,12,6334
2019/7/7,13,6806
2019/7/7,14,7260
2019/7/7,15,6962
2019/7/7,16,7066
2019/7/7,17,7284
2019/7/7,18,7570
2019/7/7,19,6634
2019/7/7,20,6225
2019/7/7,21,6182
2019/7/7,22,4894
2019/7/7,23,3334
2019/7/8,0,1891
2019/7/8,1,1054
2019/7/8,2,663
2019/7/8,3,417
2019/7/8,4,441
2019/7/8,5,1402
2019/7/8,6,4116
2019/7/8,7,7196
2019/7/8,8,9794
2019/7/8,9,8897
2019/7/8,10,7644
2019/7/8,11,7987
2019/7/8,12,7461
2019/7/8,13,7369
2019/7/8,14,7772
2019/7/8,15,7944
2019/7/8,16,8028
2019/7/8,17,9019
2019/7/8,18,10360
2019/7/8,19,9394
2019/7/8,20,8352
2019/7/8,21,7772
2019/7/8,22,6356
2019/7/8,23,3804
2019/7/9,0,2317
2019/7/9,1,1245
2019/7/9,2,767
2019/7/9,3,492
2019/7/9,4,545
2019/7/9,5,1381
2019/7/9,6,4269
2019/7/9,7,7216
2019/7/9,8,9740
2019/7/9,9,9328
2019/7/9,10,8673
2019/7/9,11,8580
2019/7/9,12,9330
2019/7/9,13,9197
2019/7/9,14,9715
2019/7/9,15,9548
2019/7/9,16,9134
2019/7/9,17,10670
2019/7/9,18,12653
2019/7/9,19,11504
2019/7/9,20,10377
2019/7/9,21,10774
2019/7/9,22,8971
2019/7/9,23,5603
2019/7/10,0,3368
2019/7/10,1,1758
2019/7/10,2,1056
2019/7/10,3,658
2019/7/10,4,545
2019/7/10,5,1404
2019/7/10,6,4470
2019/7/10,7,8027
2019/7/10,8,10521
2019/7/10,9,10170
2019/7/10,10,9440
2019/7/10,11,9655
2019/7/10,12,10108
2019/7/10,13,9901
2019/7/10,14,10187
2019/7/10,15,9725
2019/7/10,16,9427
2019/7/10,17,11085
2019/7/10,18,13132
2019/7/10,19,12503
2019/7/10,20,11377
2019/7/10,21,11602
2019/7/10,22,10271
2019/7/10,23,7006
2019/7/11,0,4183
2019/7/11,1,2309
2019/7/11,2,1309
2019/7/11,3,815
2019/7/11,4,660
2019/7/11,5,1475
2019/7/11,6,4540
2019/7/11,7,7853
2019/7/11,8,10532
2019/7/11,9,10333
2019/7/11,10,9790
2019/7/11,11,9630
2019/7/11,12,10227
2019/7/11,13,10107
2019/7/11,14,11701
2019/7/11,15,11365
2019/7/11,16,8261
2019/7/11,17,10149
2019/7/11,18,12146
2019/7/11,19,13243
2019/7/11,20,12434
2019/7/11,21,11824
2019/7/11,22,9764
2019/7/11,23,7402
2019/7/12,0,4639
2019/7/12,1,2902
2019/7/12,2,1693
2019/7/12,3,1027
2019/7/12,4,812
2019/7/12,5,1314
2019/7/12,6,4084
2019/7/12,7,6450
2019/7/12,8,9120
2019/7/12,9,9080
2019/7/12,10,8349
2019/7/12,11,8406
2019/7/12,12,8772
2019/7/12,13,8684
2019/7/12,14,9099
2019/7/12,15,8900
2019/7/12,16,8040
2019/7/12,17,9307
2019/7/12,18,10791
2019/7/12,19,10763
2019/7/12,20,9147
2019/7/12,21,9048
2019/7/12,22,9331
2019/7/12,23,8886
2019/7/13,0,7469
2019/7/13,1,6592
2019/7/13,2,5267
2019/7/13,3,3529
2019/7/13,4,1810
2019/7/13,5,988
2019/7/13,6,1793
2019/7/13,7,2887
2019/7/13,8,4061
2019/7/13,9,5808
2019/7/13,10,6920
2019/7/13,11,7867
2019/7/13,12,8397
2019/7/13,13,8728
2019/7/13,14,8396
2019/7/13,15,8422
2019/7/13,16,8613
2019/7/13,17,9221
2019/7/13,18,9941
2019/7/13,19,12253
2019/7/13,20,10346
2019/7/13,21,9248
2019/7/13,22,8793
2019/7/13,23,8457
2019/7/14,0,7518
2019/7/14,1,6043
2019/7/14,2,4867
2019/7/14,3,3328
2019/7/14,4,1771
2019/7/14,5,781
2019/7/14,6,1179
2019/7/14,7,1849
2019/7/14,8,2934
2019/7/14,9,4531
2019/7/14,10,6099
2019/7/14,11,7199
2019/7/14,12,7725
2019/7/14,13,7802
2019/7/14,14,8266
2019/7/14,15,7893
2019/7/14,16,7768
2019/7/14,17,7875
2019/7/14,18,8463
2019/7/14,19,7466
2019/7/14,20,6819
2019/7/14,21,6812
2019/7/14,22,5383
2019/7/14,23,3735
2019/7/15,0,2076
2019/7/15,1,1112
2019/7/15,2,721
2019/7/15,3,453
2019/7/15,4,501
2019/7/15,5,1351
2019/7/15,6,4235
2019/7/15,7,6931
2019/7/15,8,9240
